,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainTomorrow_predict
857,9.1,15.5,4.2,3.4,3.9,0.0,0.0,270.0,202.5,24.0,20.0,60.0,77.0,1024.3,1023.0,2.0,7.0,10.6,14.3,1,0,1
858,9.1,18.5,0.4,0.0,9.0,0.0,0.0,270.0,45.0,22.0,6.0,78.0,62.0,1023.5,1018.7,5.0,4.0,10.6,16.3,0,0,0
859,9.5,16.7,0.0,2.2,7.2,0.0,0.0,270.0,292.5,6.0,30.0,71.0,34.0,1012.0,1008.3,5.0,3.0,11.1,15.7,0,0,0
860,10.3,17.2,0.0,3.8,7.2,0.0,0.0,270.0,202.5,26.0,13.0,48.0,30.0,1017.5,1017.7,0.0,0.0,11.3,16.8,0,0,0
861,6.2,17.4,0.0,3.2,9.8,0.0,0.0,270.0,270.0,19.0,22.0,64.0,37.0,1019.9,1016.0,0.0,1.0,9.0,16.9,0,0,0
862,9.0,16.7,0.0,3.0,9.6,0.0,0.0,270.0,180.0,20.0,22.0,63.0,42.0,1022.0,1021.7,1.0,2.0,11.5,15.8,0,0,0
863,6.6,17.9,0.0,3.8,9.5,0.0,0.0,270.0,180.0,22.0,13.0,66.0,50.0,1029.8,1028.9,1.0,1.0,8.4,17.1,0,0,0
864,6.9,18.3,0.0,1.8,9.5,0.0,0.0,270.0,72.5,22.0,2.0,75.0,50.0,1034.7,1032.0,0.0,0.0,8.9,17.8,0,0,0
865,8.1,19.3,0.0,2.0,9.3,0.0,0.0,270.0,72.5,17.0,7.0,86.0,56.0,1032.7,1028.9,0.0,0.0,10.0,17.6,0,0,0
866,9.1,18.9,0.0,1.6,9.6,0.0,0.0,292.5,72.5,11.0,15.0,89.0,59.0,1028.9,1024.1,2.0,2.0,10.6,18.3,0,0,0
867,10.6,17.3,0.0,4.0,1.7,0.0,0.0,337.5,0.0,11.0,22.0,67.0,69.0,1016.0,1010.5,8.0,5.0,14.2,16.6,0,0,0
868,9.8,18.0,0.6,3.0,9.6,0.0,0.0,270.0,270.0,15.0,9.0,58.0,39.0,1017.1,1015.5,0.0,0.0,12.1,17.8,0,0,0
869,8.5,19.5,0.0,2.8,9.7,0.0,0.0,270.0,270.0,19.0,30.0,59.0,41.0,1018.6,1017.6,0.0,0.0,11.8,18.8,0,0,0
870,9.5,20.2,0.0,3.0,9.8,0.0,0.0,270.0,112.5,19.0,7.0,71.0,40.0,1025.0,1023.8,0.0,0.0,11.3,20.0,0,1,0
871,10.1,16.0,8.2,3.4,4.2,0.0,0.0,270.0,180.0,15.0,17.0,95.0,80.0,1032.8,1032.5,7.0,4.0,11.5,15.7,1,1,1
872,11.5,17.2,3.4,2.0,0.0,0.0,0.0,202.5,202.5,9.0,15.0,84.0,78.0,1037.0,1035.7,6.0,7.0,14.3,14.7,1,1,1
873,12.6,15.6,4.0,2.2,0.2,0.0,0.0,157.5,180.0,17.0,6.0,83.0,90.0,1036.7,1034.1,7.0,7.0,14.4,14.6,1,1,1
874,11.8,17.0,18.8,0.6,5.2,0.0,0.0,270.0,90.0,15.0,19.0,96.0,64.0,1031.6,1027.1,7.0,2.0,12.2,17.0,1,0,0
875,12.2,18.4,0.0,3.2,2.8,0.0,0.0,270.0,0.0,13.0,17.0,83.0,65.0,1025.1,1020.7,6.0,6.0,13.7,18.4,0,0,0
876,13.5,20.0,1.0,1.4,4.0,0.0,0.0,292.5,247.5,20.0,17.0,78.0,50.0,1017.3,1016.3,7.0,2.0,15.2,19.7,0,0,0
877,6.7,14.9,0.0,2.8,6.8,0.0,0.0,270.0,202.5,20.0,22.0,72.0,53.0,1021.0,1018.9,1.0,6.0,8.1,13.9,0,0,0
878,5.5,15.8,0.0,2.0,9.7,0.0,0.0,270.0,270.0,22.0,9.0,68.0,36.0,1021.0,1017.7,1.0,1.0,7.0,15.3,0,0,0
879,4.7,14.4,0.0,2.6,9.9,0.0,0.0,292.5,247.5,13.0,6.0,63.0,36.0,1020.1,1017.0,0.0,0.0,7.0,14.4,0,0,0
880,4.3,16.1,0.0,3.0,9.3,0.0,0.0,270.0,292.5,11.0,4.0,70.0,41.0,1020.8,1018.5,0.0,1.0,6.4,15.7,0,0,0
881,6.4,17.1,0.0,2.0,8.6,0.0,0.0,270.0,270.0,20.0,7.0,70.0,40.0,1024.9,1022.8,4.0,4.0,8.5,16.9,0,0,0
882,7.6,12.1,0.0,2.0,0.0,0.0,0.0,270.0,270.0,15.0,11.0,74.0,65.0,1026.8,1023.5,7.0,8.0,9.2,11.9,0,0,1
883,7.7,16.3,0.6,1.8,9.8,0.0,0.0,270.0,202.5,24.0,24.0,68.0,38.0,1025.6,1026.1,1.0,2.0,9.1,15.6,0,0,0
884,7.8,17.8,0.0,3.2,8.8,0.0,0.0,270.0,180.0,22.0,17.0,68.0,56.0,1029.7,1026.9,2.0,4.0,8.9,16.9,0,0,0
885,8.8,13.5,0.0,3.4,0.1,0.0,0.0,270.0,270.0,20.0,11.0,76.0,83.0,1027.2,1024.1,7.0,8.0,9.7,13.1,0,1,1
886,9.7,17.2,4.2,0.4,3.5,0.0,0.0,270.0,202.5,7.0,17.0,95.0,67.0,1016.7,1015.1,6.0,7.0,10.8,15.1,1,1,1
887,9.6,16.0,2.6,1.4,2.9,0.0,0.0,270.0,180.0,22.0,20.0,83.0,70.0,1023.9,1022.5,7.0,6.0,10.3,15.3,1,1,1
888,8.0,14.8,2.0,2.6,2.3,0.0,0.0,270.0,202.5,17.0,19.0,80.0,92.0,0.0,1025.6,3.0,8.0,11.0,12.8,1,1,1
889,9.7,15.6,32.0,0.0,3.8,0.0,0.0,292.5,180.0,19.0,9.0,96.0,83.0,1029.6,1027.9,6.0,7.0,10.7,13.9,1,1,1
890,8.6,17.6,4.6,2.0,4.8,0.0,0.0,270.0,72.5,17.0,11.0,95.0,65.0,1028.9,1025.0,6.0,7.0,9.9,16.6,1,0,0
891,9.9,19.0,0.2,1.2,1.0,0.0,0.0,0.0,315.0,13.0,7.0,61.0,76.0,1022.2,1019.8,7.0,7.0,16.7,17.3,0,0,1
892,10.1,16.9,0.2,2.0,2.1,0.0,0.0,270.0,292.5,19.0,6.0,87.0,61.0,1023.6,1021.1,6.0,7.0,11.4,16.0,0,0,0
893,11.4,18.6,0.0,0.6,0.0,0.0,0.0,270.0,22.5,7.0,7.0,83.0,78.0,1020.3,1014.6,7.0,8.0,14.1,17.7,0,0,1
894,13.9,18.1,1.0,1.8,8.0,0.0,0.0,292.5,292.5,20.0,22.0,56.0,33.0,1008.7,1008.6,3.0,1.0,14.4,17.4,0,0,0
895,10.4,18.2,0.0,5.2,9.8,0.0,0.0,270.0,247.5,24.0,17.0,50.0,34.0,1015.4,1017.1,1.0,3.0,11.9,17.4,0,0,0
896,7.2,18.2,0.0,4.4,9.4,0.0,0.0,270.0,180.0,24.0,19.0,63.0,46.0,1025.9,1024.0,2.0,2.0,9.0,16.2,0,0,0
897,7.1,18.5,0.0,2.6,9.9,0.0,0.0,270.0,90.0,26.0,9.0,71.0,39.0,1028.1,1024.7,1.0,1.0,8.6,18.4,0,0,0
898,7.3,19.4,0.0,2.0,10.0,0.0,0.0,270.0,112.5,20.0,7.0,81.0,40.0,1022.6,1017.8,0.0,1.0,8.9,18.7,0,0,0
899,8.7,16.7,0.0,3.6,0.8,0.0,0.0,270.0,202.5,15.0,7.0,67.0,53.0,1017.8,1016.0,6.0,7.0,11.1,15.0,0,0,0
900,8.0,16.5,0.0,1.0,8.5,0.0,0.0,270.0,202.5,19.0,19.0,71.0,53.0,1022.4,1021.4,1.0,3.0,10.2,14.9,0,1,0
901,8.0,15.7,6.6,3.2,4.1,0.0,0.0,270.0,202.5,19.0,13.0,73.0,54.0,1026.7,1024.6,7.0,4.0,9.2,15.5,1,0,0
902,6.0,14.7,0.4,1.0,5.0,0.0,0.0,270.0,202.5,28.0,20.0,64.0,69.0,1028.5,1028.1,1.0,5.0,8.8,13.6,0,0,1
903,8.0,18.2,0.2,2.0,5.8,0.0,0.0,270.0,180.0,20.0,20.0,75.0,62.0,1032.6,1030.3,2.0,7.0,9.8,16.4,0,1,0
904,9.6,18.3,4.6,2.6,3.9,0.0,0.0,270.0,135.0,22.0,13.0,81.0,54.0,1030.7,1027.4,7.0,5.0,10.3,17.6,1,0,0
905,10.2,16.9,0.0,1.0,6.2,0.0,0.0,270.0,135.0,11.0,15.0,83.0,64.0,1029.9,1027.7,3.0,5.0,12.5,15.5,0,1,0
906,9.2,17.0,16.0,3.8,3.2,0.0,0.0,270.0,135.0,15.0,7.0,90.0,69.0,1034.0,1032.6,6.0,7.0,11.9,15.5,1,1,1
907,9.3,16.9,2.4,1.6,3.2,0.0,0.0,270.0,90.0,13.0,9.0,86.0,49.0,1035.7,1032.5,6.0,7.0,11.2,16.6,1,1,0
908,11.2,15.2,2.6,1.6,0.8,0.0,0.0,0.0,22.5,4.0,11.0,96.0,90.0,1029.8,1024.8,8.0,8.0,12.3,14.4,1,1,1
909,11.4,16.2,24.2,1.4,0.6,0.0,0.0,315.0,0.0,6.0,9.0,93.0,77.0,1019.1,1016.0,6.0,7.0,12.8,15.8,1,1,1
910,12.0,21.1,3.4,3.8,5.8,0.0,0.0,270.0,22.5,22.0,9.0,97.0,62.0,1016.9,1013.6,4.0,7.0,12.8,21.0,1,1,0
911,12.8,20.7,6.6,0.2,5.8,0.0,0.0,270.0,270.0,7.0,28.0,96.0,37.0,1012.1,1012.0,7.0,2.0,14.5,20.5,1,0,0
912,9.6,20.9,0.0,3.8,10.3,0.0,0.0,0.0,315.0,11.0,26.0,62.0,35.0,1019.9,1013.0,1.0,1.0,13.2,20.6,0,0,0
913,9.1,15.7,0.4,4.0,7.3,0.0,0.0,270.0,247.5,24.0,28.0,49.0,36.0,1015.8,1011.6,5.0,5.0,11.2,15.1,0,1,0
914,10.3,17.3,16.4,4.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,75.0,62.0,1016.2,1016.9,7.0,4.0,13.9,15.5,1,0,0
915,8.3,18.9,0.0,4.0,10.2,0.0,0.0,0.0,270.0,0.0,9.0,75.0,44.0,1019.0,1014.9,1.0,1.0,11.2,18.7,0,0,0
916,7.1,16.9,0.0,3.8,8.3,0.0,0.0,337.5,270.0,17.0,20.0,57.0,33.0,1018.1,1015.1,3.0,5.0,11.1,15.8,0,0,0
917,7.6,17.0,0.0,2.4,10.3,0.0,0.0,270.0,180.0,19.0,19.0,56.0,40.0,1020.5,1019.2,1.0,2.0,10.5,15.7,0,0,0
918,6.8,16.1,0.0,4.2,10.2,0.0,0.0,270.0,180.0,26.0,20.0,58.0,50.0,1024.7,1022.2,1.0,5.0,9.1,15.5,0,0,0
919,6.4,17.2,0.0,3.0,10.3,0.0,0.0,270.0,90.0,20.0,15.0,73.0,50.0,1022.2,1019.1,3.0,1.0,8.8,15.2,0,0,0
920,7.2,17.1,0.0,2.6,8.9,0.0,0.0,270.0,90.0,15.0,20.0,83.0,58.0,1023.5,1020.9,2.0,1.0,9.3,17.0,0,1,0
921,9.3,16.4,2.8,2.4,0.0,0.0,0.0,247.5,22.5,2.0,13.0,93.0,90.0,1019.2,1013.8,8.0,8.0,12.2,16.2,1,1,1
922,12.2,18.0,4.6,0.6,6.0,0.0,0.0,315.0,292.5,19.0,20.0,59.0,35.0,1008.6,1003.7,7.0,3.0,12.8,17.4,1,0,0
923,10.7,16.7,0.2,6.6,5.9,0.0,0.0,270.0,270.0,35.0,22.0,55.0,47.0,1001.5,1002.3,2.0,7.0,12.2,15.0,0,0,0
924,9.9,18.3,0.0,2.6,10.6,0.0,0.0,270.0,180.0,26.0,31.0,54.0,44.0,1011.9,1012.0,1.0,1.0,12.7,17.0,0,0,0
925,8.2,21.8,0.0,4.2,10.7,0.0,0.0,0.0,0.0,11.0,6.0,69.0,36.0,1014.5,1009.7,0.0,0.0,13.0,21.4,0,0,0
926,12.8,20.1,0.0,6.4,7.3,0.0,0.0,337.5,292.5,22.0,17.0,53.0,37.0,1006.2,1004.0,6.0,2.0,15.1,20.0,0,0,0
927,12.6,18.8,0.4,4.0,10.7,0.0,0.0,270.0,270.0,24.0,24.0,44.0,31.0,1011.5,1010.3,1.0,1.0,14.3,18.3,0,0,0
928,7.6,17.6,0.0,4.4,10.4,0.0,0.0,270.0,90.0,26.0,15.0,44.0,26.0,1022.0,1019.9,1.0,3.0,10.8,15.9,0,0,0
929,6.5,19.9,0.0,4.2,6.6,0.0,0.0,270.0,45.0,13.0,19.0,69.0,53.0,1020.5,1012.0,3.0,5.0,9.3,17.7,0,1,0
930,9.3,24.6,2.2,5.0,10.8,0.0,0.0,337.5,292.5,22.0,31.0,57.0,23.0,1007.7,1004.6,1.0,1.0,19.5,24.4,1,0,0
931,11.3,19.3,0.0,6.2,10.8,0.0,0.0,292.5,292.5,11.0,19.0,45.0,26.0,1012.4,1010.9,1.0,1.0,14.3,19.2,0,0,0
932,8.8,16.7,0.0,5.6,10.9,0.0,0.0,292.5,270.0,20.0,30.0,44.0,33.0,1017.0,1015.2,1.0,2.0,12.8,16.7,0,0,0
933,8.4,17.3,0.0,4.6,9.4,0.0,0.0,270.0,90.0,22.0,13.0,58.0,48.0,1023.7,1020.4,1.0,5.0,11.4,15.7,0,0,0
934,11.2,15.0,0.0,3.6,1.0,0.0,0.0,315.0,45.0,6.0,7.0,77.0,65.0,1017.1,1010.8,7.0,7.0,12.4,13.9,0,0,0
935,10.9,19.8,0.0,2.2,10.3,0.0,0.0,270.0,292.5,17.0,22.0,53.0,28.0,1012.3,1007.9,1.0,2.0,13.9,19.6,0,0,0
936,11.5,18.1,0.0,6.0,10.4,0.0,0.0,225.0,292.5,17.0,26.0,36.0,24.0,1008.1,1005.2,1.0,1.0,14.1,17.2,0,0,0
937,10.3,18.0,0.0,6.4,8.9,0.0,0.0,315.0,270.0,19.0,33.0,48.0,33.0,1003.5,1000.7,3.0,3.0,13.8,16.4,0,0,0
938,10.3,19.2,0.0,5.8,8.4,0.0,0.0,292.5,292.5,20.0,28.0,47.0,35.0,1008.1,1008.0,5.0,3.0,14.1,18.8,0,0,0
939,9.2,17.5,0.0,4.0,10.9,0.0,0.0,270.0,180.0,20.0,19.0,52.0,40.0,1021.8,1022.3,1.0,1.0,12.3,16.5,0,0,0
940,7.8,18.4,0.0,4.0,9.7,0.0,0.0,292.5,90.0,15.0,15.0,68.0,55.0,0.0,1025.9,1.0,1.0,11.1,16.3,0,0,0
941,10.5,17.6,0.0,2.2,8.2,0.0,0.0,270.0,90.0,4.0,15.0,70.0,56.0,1027.1,1024.3,3.0,2.0,14.9,16.8,0,0,0
942,11.5,20.0,0.0,3.2,9.7,0.0,0.0,270.0,45.0,9.0,22.0,71.0,60.0,1025.3,1019.8,1.0,5.0,15.8,18.4,0,0,0
943,14.9,25.9,0.0,6.4,3.3,0.0,0.0,0.0,0.0,0.0,0.0,53.0,33.0,1017.8,1012.5,6.0,7.0,18.2,24.1,0,0,0
944,16.6,18.1,0.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,74.0,1016.3,1014.4,8.0,7.0,17.8,17.8,0,1,0
945,13.7,17.6,3.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,64.0,1025.8,1023.6,8.0,7.0,15.2,16.5,1,1,0
946,15.2,20.3,7.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,84.0,1014.2,1006.7,8.0,8.0,17.6,19.0,1,0,1
947,16.4,21.3,0.6,5.6,11.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,35.0,1007.9,1009.7,1.0,2.0,18.6,20.4,0,0,0
948,11.5,20.4,0.0,8.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,45.0,33.0,1018.6,1017.1,1.0,6.0,15.1,18.9,0,0,0
949,10.4,16.8,0.0,3.2,10.3,0.0,0.0,0.0,180.0,0.0,24.0,54.0,51.0,1023.4,1023.3,2.0,3.0,14.4,16.1,0,0,0
950,8.2,18.3,0.0,4.0,10.7,0.0,0.0,270.0,112.5,15.0,15.0,58.0,54.0,1027.3,1023.6,1.0,1.0,13.1,17.2,0,0,0
951,9.7,18.4,0.0,4.0,2.4,0.0,0.0,270.0,315.0,2.0,6.0,77.0,56.0,1017.5,1010.6,6.0,8.0,13.0,18.0,0,1,0
952,11.0,24.5,2.4,2.0,5.4,0.0,0.0,270.0,270.0,9.0,39.0,82.0,34.0,1004.1,1001.3,6.0,7.0,16.2,21.2,1,0,0
953,11.1,19.9,0.8,4.4,10.9,0.0,0.0,270.0,90.0,20.0,15.0,46.0,44.0,1017.4,1017.2,1.0,1.0,15.3,17.5,0,0,0
954,9.2,18.9,0.0,3.8,10.0,0.0,0.0,270.0,45.0,15.0,17.0,64.0,61.0,1022.5,1017.8,3.0,5.0,13.6,17.6,0,0,0
955,13.3,23.9,0.0,4.2,6.9,0.0,0.0,270.0,270.0,13.0,24.0,64.0,24.0,1015.8,1012.1,5.0,3.0,16.2,23.3,0,0,0
956,13.9,18.1,0.0,5.4,1.7,0.0,0.0,112.5,112.5,28.0,28.0,70.0,87.0,1016.4,1011.4,6.0,8.0,17.6,15.7,0,1,1
957,0.0,20.4,21.0,1.8,7.6,0.0,0.0,270.0,90.0,13.0,13.0,75.0,63.0,1010.8,1009.6,7.0,1.0,15.4,18.8,1,0,0
958,10.4,21.2,0.0,5.0,9.6,0.0,0.0,270.0,292.5,24.0,19.0,42.0,30.0,1014.8,1010.6,5.0,2.0,15.3,20.8,0,0,0
959,9.5,19.3,0.0,6.4,11.2,0.0,0.0,270.0,72.5,20.0,19.0,41.0,33.0,1021.1,1017.8,2.0,5.0,13.5,17.2,0,0,0
960,9.6,23.3,0.0,5.0,11.0,0.0,0.0,270.0,112.5,17.0,20.0,48.0,45.0,1017.4,1013.8,1.0,1.0,15.0,19.5,0,0,0
961,11.7,18.1,0.0,4.0,4.1,0.0,0.0,270.0,72.5,11.0,13.0,56.0,66.0,1022.0,1019.7,6.0,7.0,15.0,17.3,0,0,0
962,11.1,20.1,0.0,3.6,9.1,0.0,0.0,270.0,90.0,13.0,20.0,66.0,65.0,1024.0,1022.7,4.0,5.0,16.8,18.5,0,0,0
963,11.6,23.7,0.0,3.0,8.2,0.0,0.0,270.0,157.5,15.0,24.0,82.0,66.0,1023.0,1022.3,0.0,5.0,15.3,20.4,0,1,0
964,13.0,20.1,1.8,4.6,9.5,0.0,0.0,270.0,90.0,11.0,22.0,75.0,61.0,1026.5,1020.8,3.0,1.0,16.6,18.1,1,0,0
965,15.2,19.0,0.2,5.0,1.1,0.0,0.0,135.0,90.0,13.0,15.0,69.0,63.0,1024.7,1022.3,7.0,7.0,16.6,17.3,0,0,0
966,13.7,21.1,0.0,3.2,10.7,0.0,0.0,337.5,45.0,13.0,13.0,67.0,69.0,1022.2,1017.6,0.0,0.0,19.0,20.2,0,0,0
967,13.4,26.9,0.0,5.4,8.0,0.0,0.0,270.0,112.5,9.0,15.0,58.0,33.0,1016.0,1013.5,4.0,7.0,18.5,24.8,0,0,0
968,13.1,22.0,0.0,5.4,10.8,0.0,0.0,270.0,90.0,6.0,24.0,57.0,74.0,1020.1,1017.3,1.0,3.0,19.5,19.7,0,0,0
969,12.8,27.1,0.0,5.8,5.5,0.0,0.0,270.0,292.5,9.0,7.0,60.0,38.0,1014.5,0.0,7.0,7.0,18.7,26.5,0,0,1
970,14.2,27.0,0.0,7.6,9.8,0.0,0.0,292.5,292.5,11.0,17.0,36.0,18.0,1013.2,0.0,1.0,4.0,21.7,26.2,0,0,0
971,13.2,18.5,0.0,7.2,9.3,0.0,0.0,247.5,157.5,11.0,26.0,39.0,42.0,1016.8,0.0,6.0,4.0,16.5,16.7,0,1,0
972,8.6,18.7,4.0,6.4,10.7,0.0,0.0,292.5,90.0,11.0,19.0,54.0,42.0,0.0,0.0,1.0,2.0,14.4,16.2,1,0,0
973,9.7,18.4,0.0,4.0,0.7,0.0,0.0,270.0,90.0,9.0,19.0,69.0,61.0,0.0,0.0,7.0,7.0,12.7,17.7,0,0,1
974,12.7,19.6,0.0,2.6,0.0,0.0,0.0,90.0,72.5,13.0,20.0,70.0,82.0,1029.8,1027.7,0.0,0.0,18.3,16.5,0,1,1
975,15.0,19.7,14.2,1.0,1.2,0.0,0.0,72.5,90.0,19.0,24.0,93.0,77.0,1030.0,1027.4,0.0,0.0,15.3,18.9,1,1,1
976,15.3,20.6,12.0,4.0,2.3,0.0,0.0,90.0,90.0,7.0,24.0,83.0,72.0,1026.2,1022.8,0.0,0.0,17.9,19.9,1,1,1
977,16.6,22.4,2.6,2.2,7.2,0.0,0.0,90.0,0.0,2.0,0.0,81.0,71.0,0.0,0.0,6.0,2.0,19.4,21.1,1,0,0
978,17.2,22.4,0.0,3.4,4.9,0.0,0.0,0.0,0.0,0.0,0.0,83.0,72.0,0.0,0.0,7.0,7.0,19.7,21.8,0,0,0
979,16.3,23.1,0.0,2.2,1.2,157.5,50.0,0.0,135.0,0.0,24.0,88.0,73.0,0.0,0.0,7.0,7.0,17.7,18.2,0,0,1
980,13.8,19.5,0.0,4.6,9.5,112.5,35.0,22.5,112.5,4.0,19.0,73.0,56.0,0.0,0.0,6.0,1.0,16.5,19.1,0,0,0
981,15.8,18.9,0.0,5.2,0.0,112.5,31.0,112.5,72.5,20.0,11.0,59.0,55.0,1026.4,1025.3,0.0,0.0,17.0,18.3,0,0,0
982,14.7,21.9,0.0,3.8,9.0,112.5,48.0,112.5,112.5,28.0,33.0,59.0,53.0,1031.2,1031.7,0.0,0.0,18.5,20.7,0,1,0
983,16.5,21.1,1.2,6.2,6.6,72.5,56.0,45.0,45.0,26.0,20.0,62.0,55.0,0.0,0.0,6.0,7.0,19.6,20.9,1,0,1
984,16.4,21.8,1.0,6.0,5.9,22.5,50.0,22.5,45.0,13.0,28.0,82.0,58.0,0.0,0.0,7.0,3.0,18.3,21.5,0,0,0
985,16.7,23.9,0.4,7.0,2.8,22.5,39.0,270.0,72.5,7.0,19.0,81.0,64.0,0.0,0.0,7.0,5.0,17.8,22.9,0,1,1
986,17.8,28.9,2.0,4.0,10.8,337.5,41.0,337.5,90.0,22.0,17.0,63.0,48.0,1011.2,1008.1,0.0,0.0,22.3,26.6,1,0,0
987,19.5,24.7,0.0,7.8,0.2,337.5,76.0,45.0,45.0,13.0,31.0,66.0,73.0,999.6,989.8,0.0,0.0,21.5,21.8,0,0,1
988,11.7,16.1,0.8,3.4,9.3,292.5,85.0,270.0,270.0,46.0,48.0,34.0,28.0,999.3,1003.6,0.0,0.0,12.9,15.2,0,0,0
989,9.9,24.0,0.0,6.6,12.1,270.0,41.0,270.0,157.5,24.0,4.0,44.0,30.0,1012.9,1011.3,0.0,0.0,14.7,23.3,0,0,0
990,12.6,24.2,0.0,7.2,12.3,270.0,39.0,247.5,45.0,24.0,13.0,48.0,39.0,0.0,0.0,0.0,1.0,16.4,23.2,0,1,0
991,14.0,19.0,3.8,6.4,0.8,157.5,37.0,157.5,157.5,17.0,19.0,82.0,53.0,0.0,1026.2,8.0,7.0,14.7,17.1,1,0,0
992,12.9,20.3,0.2,3.0,10.9,72.5,37.0,270.0,90.0,11.0,26.0,70.0,57.0,1028.8,1025.6,3.0,1.0,16.9,19.8,0,0,0
993,13.3,21.5,0.0,6.6,11.0,72.5,41.0,270.0,72.5,11.0,28.0,75.0,58.0,1025.9,1022.4,2.0,5.0,17.6,21.3,0,0,0
994,15.3,23.0,0.0,5.6,11.0,22.5,41.0,270.0,72.5,6.0,19.0,70.0,63.0,1021.4,1017.8,1.0,4.0,19.0,22.2,0,0,0
995,15.8,27.2,0.0,8.0,6.9,315.0,52.0,270.0,247.5,7.0,4.0,59.0,82.0,1016.6,1015.1,0.0,0.0,21.4,19.3,0,1,1
996,14.1,15.7,30.6,7.4,0.0,157.5,48.0,157.5,180.0,22.0,20.0,92.0,75.0,1021.1,1020.6,0.0,0.0,14.1,15.7,1,1,1
997,13.9,19.6,14.0,1.2,5.4,202.5,50.0,225.0,180.0,17.0,22.0,90.0,64.0,0.0,1018.4,7.0,6.0,15.5,19.1,1,0,0
998,12.9,26.7,0.2,3.8,12.1,45.0,33.0,270.0,72.5,13.0,24.0,73.0,56.0,1018.0,1015.0,1.0,5.0,17.8,22.5,0,0,0
999,14.8,23.8,0.0,6.8,9.6,157.5,54.0,157.5,135.0,13.0,26.0,76.0,69.0,1016.0,1014.7,2.0,7.0,20.2,20.6,0,1,0
1000,16.4,21.4,1.8,5.4,8.9,112.5,33.0,135.0,112.5,17.0,19.0,65.0,53.0,1021.5,1020.4,0.0,0.0,18.3,20.2,1,0,0
1001,14.5,22.1,0.2,6.2,1.8,72.5,31.0,292.5,72.5,11.0,15.0,82.0,59.0,1020.7,1017.5,7.0,7.0,16.2,20.5,0,0,0
1002,16.2,24.4,0.0,3.2,9.9,45.0,56.0,0.0,45.0,9.0,22.0,70.0,64.0,1015.1,1012.2,0.0,0.0,22.0,23.8,0,0,0
1003,19.3,24.7,0.0,7.2,5.5,45.0,50.0,45.0,45.0,19.0,28.0,81.0,64.0,1012.0,1010.6,0.0,0.0,20.7,24.2,0,1,0
1004,18.1,20.4,5.2,6.6,0.1,157.5,48.0,180.0,157.5,22.0,28.0,78.0,77.0,1014.7,1012.1,8.0,8.0,18.7,18.6,1,1,1
1005,11.8,17.9,32.6,3.8,1.7,247.5,54.0,270.0,157.5,31.0,24.0,77.0,59.0,1011.8,1012.8,0.0,7.0,13.3,17.8,1,0,1
1006,12.0,23.9,0.2,4.0,11.9,135.0,44.0,270.0,112.5,13.0,24.0,65.0,54.0,1018.1,1016.3,1.0,3.0,17.6,20.7,0,0,0
1007,14.4,18.1,0.4,5.4,2.8,112.5,48.0,180.0,135.0,15.0,20.0,83.0,68.0,1022.3,1020.5,7.0,7.0,14.8,17.6,0,1,0
1008,13.4,19.2,8.4,8.4,2.7,135.0,46.0,135.0,157.5,17.0,30.0,67.0,53.0,1023.9,1022.1,7.0,7.0,15.2,17.8,1,1,1
1009,13.6,18.8,26.0,4.8,2.5,112.5,37.0,202.5,157.5,7.0,15.0,93.0,81.0,1023.8,1021.9,0.0,0.0,14.1,16.7,1,1,1
1010,13.4,23.3,8.8,3.6,10.9,45.0,37.0,292.5,90.0,13.0,26.0,77.0,59.0,1021.3,1018.1,0.0,0.0,16.6,20.7,1,0,0
1011,16.1,26.3,0.0,5.8,7.9,225.0,74.0,90.0,22.5,7.0,28.0,64.0,52.0,1017.2,1015.1,3.0,7.0,23.3,23.8,0,1,0
1012,17.2,23.6,5.6,11.2,7.0,157.5,37.0,157.5,90.0,22.0,11.0,80.0,54.0,1025.0,1024.2,7.0,8.0,19.7,23.2,1,0,0
1013,18.2,24.5,0.0,3.2,6.0,0.0,52.0,292.5,72.5,6.0,30.0,87.0,72.0,1021.8,1017.1,5.0,7.0,20.9,23.5,0,1,0
1014,19.7,27.2,8.6,7.2,9.3,90.0,30.0,112.5,90.0,7.0,24.0,77.0,43.0,1014.9,1012.0,5.0,3.0,20.1,25.0,1,0,0
1015,19.1,26.8,0.0,9.0,12.6,45.0,48.0,292.5,45.0,6.0,24.0,67.0,57.0,1013.8,1011.9,1.0,3.0,24.3,25.6,0,0,0
1016,19.6,30.3,0.0,8.6,10.3,22.5,43.0,90.0,45.0,11.0,28.0,64.0,56.0,1014.9,1013.5,0.0,0.0,25.8,27.6,0,0,0
1017,20.5,30.4,0.0,9.0,10.2,22.5,50.0,72.5,22.5,13.0,28.0,70.0,56.0,1015.7,1012.8,0.0,0.0,26.1,27.2,0,0,0
